Participant,Widget,Location,TaskType,SelectionMethod,SRC,Trials,A,W,ID,Ae,We,IDe(bits),PT(ms),ST(ms),MT(ms),ER(%),TP(bps),TRE,TAC,MDC,ODC,MV,ME,MO
P2,Vertical,Left,1D,DT500,0,7,250,60,2.3692338081615767,255.0,31.1492611347756,3.199498031860135,2702.285714285714,514.4285714285714,3217.285714285714,0.0,0.994471214556234,0.0,0.0,0.0,0.0,2.199440097397428e-14,8.000000000000002,-8.000000000000002
P2,Joystick,Rear,2D,DT500,0,7,250,60,2.3692338081615767,244.53080178665093,65.69601155867524,2.239445693026308,3347.714285714286,500.0,3848.142857142857,0.0,0.5819549263534972,0.0,1.1428571428571428,1.1428571428571428,0.1428571428571428,12.982490162125226,15.321949788986595,1.9950887300330808
P2,Joystick,Rear,2D,DT500,0,7,250,40,2.857980993313141,252.4781358898097,38.50751880209951,2.917735957116356,5023.428571428572,500.57142857142856,5524.428571428572,0.0,0.5281516304159316,0.0,1.7142857142857142,2.2857142857142856,1.0,18.53120627609231,23.44877679951955,4.785017931617655
P2,Joystick,Rear,2D,DT500,0,7,500,60,3.222392419290665,485.7853664746426,54.21905349550885,3.3160993804539114,5955.285714285715,500.0,6455.428571428572,0.0,0.513691592085894,0.0,1.2857142857142858,2.4285714285714284,0.0,16.76619474213466,16.365846397344722,7.038423022503847
P2,Joystick,Rear,2D,DT500,0,7,500,40,3.754887499779624,495.4145452244138,24.739062892995968,4.394074972290544,6602.0,500.0,7102.428571428572,0.0,0.61867218066323,0.2857142857142857,2.2857142857142856,2.571428571428572,0.5714285714285714,19.92283588716905,18.708788624110408,10.102546787977383
P2,Joystick,Rear,2D,DT500,0,7,100,40,1.8073549209101785,101.20185497167564,33.542001027448435,2.0061788257559883,4685.142857142857,500.1428571428572,5185.571428571428,0.0,0.3868770979997222,0.2857142857142857,1.2857142857142858,2.4285714285714284,1.2857142857142858,10.38837584690887,14.977734654468216,-3.108009624262301
P2,Joystick,Rear,2D,DT500,0,7,100,60,1.4150374983804868,108.8308936926753,61.878625733557286,1.464030448614681,2314.0,500.57142857142856,2814.8571428571427,0.0,0.520108259252069,0.2857142857142857,1.1428571428571428,1.0,0.2857142857142857,8.480760075962396,11.726090731023133,1.244656103484413
P2,Vertical,Right,1D,DT500,0,7,100,60,1.4150374983804868,94.42857142857144,25.4598997025432,2.2353942887437097,1434.571428571429,520.1428571428571,1955.142857142857,0.0,1.143340641619609,0.0,0.0,0.0,0.0,1.3312268152075107e-14,18.0,-18.0
P2,Vertical,Right,1D,DT500,0,7,500,60,3.222392419290665,497.8571428571428,60.146438615385286,3.213723159456565,5144.285714285715,514.0,5658.857142857143,0.0,0.5679102826465706,0.0,0.0,0.0,0.0,5.888705183422786e-14,11.000000000000009,-11.000000000000009
P2,Vertical,Right,1D,DT500,0,7,500,40,3.754887499779624,503.1428571428572,22.93927395733658,4.519396410501966,4992.285714285715,510.4285714285714,5503.285714285715,0.0,0.8212178406020756,0.0,0.0,0.0,0.0,5.5490247294858175e-14,10.999999999999996,-10.999999999999996
P2,Vertical,Right,1D,DT500,0,7,100,40,1.8073549209101785,90.57142857142856,25.777367074368453,2.174279457712242,1903.428571428572,512.8571428571429,2416.428571428572,0.0,0.899790493880325,0.0,0.0,0.0,0.0,1.1230073191891552e-14,11.0,-11.0
P2,Vertical,Right,1D,DT500,0,7,250,40,2.857980993313141,247.1428571428572,31.6286083479074,3.139780911202814,2554.714285714286,517.8571428571429,3073.1428571428573,0.0,1.021684007922076,0.0,0.0,0.0,0.0,2.8760276249194934e-14,11.000000000000004,-11.000000000000004
P2,Vertical,Right,1D,DT500,0,7,250,60,2.3692338081615767,248.7142857142857,38.38898454426392,2.902805457860736,2642.285714285714,514.0,3156.5714285714284,0.0,0.9196070874830354,0.0,0.0,0.0,0.0,2.7057198148759972e-14,11.0,-11.0
P2,Horizontal,Center,1D,DT500,0,7,100,60,1.4150374983804868,113.14285714285714,46.50361306674172,1.7794659391781935,2225.1428571428573,510.57142857142856,2736.428571428572,0.0,0.6502877355388856,0.0,0.0,0.0,0.0,1.1383267064148455e-14,8.000000000000002,-8.000000000000002
P2,Horizontal,Center,1D,DT500,0,7,500,60,3.222392419290665,508.8571428571428,40.732644932092775,3.754097792159297,4943.142857142857,512.1428571428571,5455.857142857143,0.0,0.6880857936454945,0.0,0.0,0.0,0.0,3.646762709605817e-14,1.0000000000000075,-1.0000000000000075
P2,Horizontal,Center,1D,DT500,0,7,250,40,2.857980993313141,264.2857142857143,26.67666618065208,3.447182344631828,2679.714285714286,508.4285714285714,3188.714285714286,0.0,1.081057139573621,0.0,0.0,0.0,0.0,1.9231919920483047e-14,1.0000000000000038,-1.0000000000000038
P2,Horizontal,Center,1D,DT500,0,7,100,40,1.8073549209101785,103.0,44.28188838581585,1.73379137666632,1759.428571428571,509.8571428571428,2270.0,0.0,0.7637847474300969,0.0,0.0,0.0,0.0,7.763419313433132e-15,1.0000000000000004,-1.0000000000000004
P2,Horizontal,Center,1D,DT500,0,7,250,60,2.3692338081615767,254.0,13.795436816250453,4.278868331138215,2708.714285714286,515.2857142857143,3224.5714285714284,0.0,1.3269572177019096,0.0,0.0,0.0,0.0,1.8539778444156683e-14,1.000000000000004,-1.000000000000004
P2,Horizontal,Center,1D,DT500,0,7,500,40,3.754887499779624,504.7142857142857,32.44103234145735,4.049447665176081,4979.0,514.0,5493.285714285715,0.0,0.737163125275858,0.0,0.0,0.0,0.0,3.648166630062955e-14,1.0000000000000075,-1.0000000000000075
P2,Horizontal,Rear,1D,DT500,0,7,500,60,3.222392419290665,522.4285714285713,23.430384424549885,4.54207568942122,5137.571428571428,507.8571428571428,5645.714285714285,0.0,0.804517455110034,0.0,0.0,0.0,0.0,7.158789166928366e-14,38.0,38.0
P2,Horizontal,Rear,1D,DT500,0,7,250,60,2.3692338081615767,257.7142857142857,42.27100332953864,2.82715149126122,3486.714285714286,517.8571428571429,4005.285714285714,0.0,0.7058551356717389,0.1428571428571428,0.0,0.0,0.1428571428571428,3.915834963485121e-14,45.0,45.0
P2,Horizontal,Rear,1D,DT500,0,7,100,60,1.4150374983804868,98.42857142857144,85.62693390952712,1.1040043304065323,1662.571428571429,514.4285714285714,2177.285714285714,0.0,0.5070553318578654,0.0,0.0,0.0,0.0,1.3018925151627414e-14,45.0,45.0
P2,Horizontal,Rear,1D,DT500,0,7,500,40,3.754887499779624,511.8571428571428,38.96724362209207,3.821258640369309,5601.285714285715,509.2857142857143,6111.142857142857,0.0,0.6252936201455226,0.2857142857142857,0.0,0.0,0.2857142857142857,7.333138304910202e-14,45.0,45.0
P2,Horizontal,Rear,1D,DT500,0,7,100,40,1.8073549209101785,113.85714285714286,48.65736994118416,1.7398383116614975,2057.714285714286,506.0,2564.0,0.0,0.6785640841113485,0.1428571428571428,0.0,0.0,0.1428571428571428,1.4739495118676252e-14,45.0,45.0
P2,Horizontal,Rear,1D,DT500,0,7,250,40,2.857980993313141,266.0,50.47059264828722,2.648556512235671,4953.714285714285,511.7142857142857,5466.142857142857,0.0,0.4845384728236076,0.7142857142857143,0.0,0.0,0.7142857142857143,3.894267033749711e-14,45.0,45.0
P11,Horizontal,Front,1D,DT500,0,7,500,40,3.754887499779624,505.8571428571428,36.48815192136958,3.89371167453624,6027.714285714285,526.8571428571429,6555.285714285715,0.0,0.5939804677087993,0.1428571428571428,0.0,0.0,0.7142857142857143,7.317027248451195e-14,25.0,25.0
P11,Horizontal,Front,1D,DT500,0,7,250,40,2.857980993313141,266.42857142857144,24.681323057079712,3.560072235351841,3331.1428571428573,545.5714285714286,3877.285714285714,0.0,0.9181867155765404,0.0,0.0,0.0,0.1428571428571428,3.792565633298896e-14,32.0,32.0
P11,Horizontal,Front,1D,DT500,0,7,100,60,1.4150374983804868,105.28571428571428,62.20707005376111,1.428948481898455,1765.857142857143,522.1428571428571,2288.285714285714,0.0,0.6244624405849161,0.0,0.0,0.0,0.1428571428571428,1.4358198384240936e-14,32.0,32.0
P11,Horizontal,Front,1D,DT500,0,7,250,60,2.3692338081615767,263.57142857142856,66.57113043425257,2.310120556573012,2927.0,534.2857142857143,3461.5714285714284,0.0,0.667361804961045,0.0,0.0,0.0,0.1428571428571428,3.5592503915729625e-14,32.0,32.0
P11,Horizontal,Front,1D,DT500,0,7,500,60,3.222392419290665,507.7142857142857,35.125322320199324,3.9499426185515727,5160.857142857143,521.0,5682.285714285715,0.0,0.6951327013742209,0.0,0.0,0.0,0.1428571428571428,7.3200622658889e-14,32.0,32.0
P11,Horizontal,Front,1D,DT500,0,7,100,40,1.8073549209101785,118.28571428571428,25.69836790889533,2.4861606827433635,2122.5714285714284,519.4285714285714,2642.714285714286,0.0,0.9407602994325932,0.1428571428571428,0.0,0.0,0.1428571428571428,1.6747250021269193e-14,32.0,32.0
P11,Vertical,Center,1D,DT500,0,7,100,40,1.8073549209101785,100.0,44.510878889804246,1.6989482099978732,3503.1428571428573,517.2857142857143,4020.857142857143,0.0,0.4225338403320228,0.7142857142857143,0.0,0.0,1.7142857142857142,1.1811465572637039e-14,3.999999999999997,-3.999999999999997
P11,Vertical,Center,1D,DT500,0,7,250,40,2.857980993313141,271.2857142857143,24.41628103355212,3.5982285980925792,3297.428571428572,519.5714285714286,3817.428571428572,0.0,0.9425791552521536,0.1428571428571428,0.0,0.0,0.1428571428571428,2.2328368013682412e-14,2.999999999999996,2.999999999999996
P11,Vertical,Center,1D,DT500,0,7,500,60,3.222392419290665,504.7142857142858,23.706451497867192,4.478335447450475,6510.714285714285,518.4285714285714,7029.714285714285,0.0,0.6370579607412072,0.0,0.0,0.0,0.2857142857142857,3.8058682912571e-14,2.9999999999999973,2.9999999999999973
P11,Vertical,Center,1D,DT500,0,7,100,60,1.4150374983804868,117.14285714285714,36.32059485084963,2.07903537483421,3204.5714285714284,514.1428571428571,3719.142857142857,0.0,0.5590092810877879,0.0,0.0,0.0,0.2857142857142857,9.850476264306803e-15,2.999999999999998,2.999999999999998
P11,Vertical,Center,1D,DT500,0,7,250,60,2.3692338081615767,257.7142857142857,60.02461606485675,2.4042155573627526,3779.428571428572,518.1428571428571,4298.0,0.0,0.5593800738396353,0.0,0.0,0.0,0.4285714285714285,2.0363053645962984e-14,2.999999999999999,2.999999999999999
P11,Vertical,Center,1D,DT500,0,7,500,40,3.754887499779624,511.2857142857143,20.78139935700471,4.67824352287806,6852.857142857143,527.0,7380.714285714285,0.0,0.6338469884863336,0.0,0.0,0.0,0.2857142857142857,3.8059718916896486e-14,2.9999999999999925,2.9999999999999925
P11,Joystick,Front,2D,DT500,0,7,500,60,3.222392419290665,503.28585674579466,55.675011722205966,3.3276454229332653,6873.0,502.4285714285714,7376.0,0.0,0.4511449868401932,0.1428571428571428,1.5714285714285714,2.2857142857142856,0.4285714285714285,20.449270634604808,23.573070612910595,-4.286735143874848
P11,Joystick,Front,2D,DT500,0,7,250,40,2.857980993313141,254.60742423298137,40.23617326156781,2.8733848581653065,4304.0,501.1428571428572,4806.0,0.0,0.5978745023232015,0.0,1.2857142857142858,1.5714285714285714,0.5714285714285714,12.341024944501925,16.7660084345464,-3.814846577392487
P11,Joystick,Front,2D,DT500,0,7,250,60,2.3692338081615767,259.2209202939165,33.38476859074643,3.1316958716395,4199.428571428572,500.1428571428572,4700.142857142857,0.0,0.6662980183421933,0.0,0.5714285714285714,1.0,0.5714285714285714,13.972415051859244,27.754071257404007,-0.5848524045483919
P11,Joystick,Front,2D,DT500,0,7,500,40,3.754887499779624,490.1049693680628,36.90604522306612,3.835904057530515,6896.428571428572,500.7142857142857,7397.857142857143,0.0,0.518515562473952,0.4285714285714285,1.1428571428571428,2.571428571428572,1.1428571428571428,26.70913723392559,35.9598265619788,2.303038755565001
P11,Joystick,Front,2D,DT500,0,7,100,40,1.8073549209101785,99.17256727234768,42.62794339270775,1.7339913685310289,5312.428571428572,500.0,5812.857142857143,0.0,0.2983027667662128,0.7142857142857143,1.8571428571428568,2.4285714285714284,2.2857142857142856,12.192596231554214,12.258822444246674,1.11079128297617
P11,Joystick,Front,2D,DT500,0,7,100,60,1.4150374983804868,96.36626042309676,38.32865223609837,1.8132001868590195,3008.0,501.0,3509.285714285714,0.0,0.5166863956040357,0.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,16.55500221640827,30.080318465116925,3.7831242519156194
P11,Vertical,Left,1D,DT500,0,7,500,40,3.754887499779624,506.1428571428572,54.11766979640584,3.371926223103709,7319.285714285715,512.4285714285714,7832.142857142857,14.285714285714285,0.4305240959731137,0.4285714285714285,0.0,0.0,1.2857142857142858,4.938248206775506e-14,6.000000000000006,6.000000000000006
P11,Vertical,Left,1D,DT500,0,7,500,60,3.222392419290665,511.57142857142856,77.37941361738946,2.92812551899353,5983.142857142857,517.1428571428571,6500.571428571428,0.0,0.4504412498451721,0.1428571428571428,0.0,0.0,1.0,5.5724892402454586e-14,13.000000000000004,13.000000000000004
P11,Vertical,Left,1D,DT500,0,7,250,40,2.857980993313141,255.57142857142856,57.7104526636662,2.4405567795725096,3947.714285714286,512.2857142857143,4460.571428571428,14.285714285714285,0.5471399390535346,0.4285714285714285,0.0,0.0,1.7142857142857142,4.10957364957742e-14,13.0,13.0
P11,Vertical,Left,1D,DT500,0,7,100,40,1.8073549209101785,105.42857142857144,56.00829436440167,1.5272576704486314,1356.0,520.7142857142857,1876.857142857143,14.285714285714285,0.8137314426199133,0.1428571428571428,0.0,0.0,0.5714285714285714,1.6170846014473144e-14,13.0,13.0
P11,Vertical,Left,1D,DT500,0,7,100,60,1.4150374983804868,117.71428571428572,66.95486399528622,1.4636821027616962,1779.857142857143,533.4285714285714,2313.714285714286,0.0,0.6326114299414592,0.0,0.0,0.0,0.4285714285714285,1.4966542680583627e-14,13.0,13.0
P11,Vertical,Left,1D,DT500,0,7,250,60,2.3692338081615767,271.1428571428572,58.08971492259052,2.50275241690593,2790.714285714286,520.2857142857143,3311.428571428572,0.0,0.7557923605841893,0.0,0.0,0.0,0.4285714285714285,2.957418292819584e-14,12.999999999999998,12.999999999999998
P11,Vertical,Right,1D,DT500,0,7,100,60,1.4150374983804868,128.0,53.92194521382448,1.7543751371843397,1584.142857142857,523.0,2107.5714285714284,14.285714285714285,0.8324155060184625,0.0,0.0,0.0,0.4285714285714285,1.1432604019721063e-14,3.000000000000002,-3.000000000000002
P11,Vertical,Right,1D,DT500,0,7,250,60,2.3692338081615767,264.42857142857144,55.84105078813271,2.519888967625329,4080.285714285714,518.7142857142857,4599.714285714285,0.0,0.5478359765630568,0.0,0.0,0.0,0.5714285714285714,2.1274344873178768e-14,3.999999999999994,3.999999999999994
P11,Vertical,Right,1D,DT500,0,7,250,40,2.857980993313141,255.8571428571429,47.50715481604483,2.6748345939974936,4374.857142857143,519.1428571428571,4894.428571428572,0.0,0.5465060026847568,0.1428571428571428,0.0,0.0,1.0,2.2200288822940382e-14,3.999999999999994,3.999999999999994
P11,Vertical,Right,1D,DT500,0,7,500,40,3.754887499779624,505.8571428571428,61.88592304908082,3.1975549911222143,5806.285714285715,521.5714285714286,6328.571428571428,14.285714285714285,0.5052569963398533,0.1428571428571428,0.0,0.0,1.0,4.231544807967098e-14,3.999999999999995,3.999999999999995
P11,Vertical,Right,1D,DT500,0,7,500,60,3.222392419290665,515.4285714285714,85.99183989411873,2.806102161522777,5078.714285714285,518.5714285714286,5597.857142857143,14.285714285714285,0.5012814885966426,0.0,0.0,0.0,0.8571428571428571,4.204299002015631e-14,3.999999999999996,3.999999999999996
P11,Vertical,Right,1D,DT500,0,7,100,40,1.8073549209101785,97.0,38.08054886324683,1.826693767524752,1503.0,523.4285714285714,2027.0,0.0,0.9011809410580915,0.0,0.0,0.0,0.5714285714285714,9.558532936615526e-15,4.0,4.0
P11,Horizontal,Center,1D,DT500,0,7,500,40,3.754887499779624,501.7142857142857,29.692185755449763,4.161660589787489,5085.285714285715,524.7142857142857,5610.428571428572,0.0,0.7417723150386378,0.0,0.0,0.0,0.0,5.1675331741885206e-14,19.0,19.0
P11,Horizontal,Center,1D,DT500,0,7,100,40,1.8073549209101785,116.28571428571428,41.24851973421831,1.933251123757597,3055.1428571428573,523.5714285714286,3579.1428571428573,0.0,0.5401436044664797,0.4285714285714285,0.0,0.0,0.4285714285714285,1.7326323252696432e-14,26.0,26.0
P11,Horizontal,Center,1D,DT500,0,7,100,60,1.4150374983804868,97.2857142857143,24.432930391800227,2.316651362952482,1365.857142857143,525.0,1891.571428571429,0.0,1.2247231735267257,0.0,0.0,0.0,0.0,1.4438901989797288e-14,26.0,26.0
P11,Horizontal,Center,1D,DT500,0,7,250,40,2.857980993313141,250.42857142857144,39.61924381959444,2.872017500555313,3178.285714285714,527.4285714285714,3706.428571428572,0.0,0.7748746388085255,0.0,0.0,0.0,0.0,3.5019031064576434e-14,26.0,26.0
P11,Horizontal,Center,1D,DT500,0,7,500,60,3.222392419290665,504.57142857142856,49.40381940192013,3.4871270290388527,5821.0,530.0,6351.571428571428,0.0,0.549017997869413,0.0,0.0,0.0,0.0,6.592627293630959e-14,26.0,26.0
P11,Horizontal,Center,1D,DT500,0,7,250,60,2.3692338081615767,251.0,46.31961312248733,2.6823195255675287,3335.0,541.7142857142857,3877.142857142857,0.0,0.6918289122687067,0.1428571428571428,0.0,0.0,0.2857142857142857,3.5305278833741564e-14,26.0,26.0
P11,Joystick,Center,2D,DT500,0,7,100,60,1.4150374983804868,97.88463845995628,75.92470021245124,1.194864386566128,4119.285714285715,500.57142857142856,4620.285714285715,0.0,0.2586126617390048,0.7142857142857143,0.7142857142857143,1.7142857142857142,1.2857142857142858,17.925620566010288,29.0853808853064,1.2358407314150812
P11,Joystick,Center,2D,DT500,0,7,250,40,2.857980993313141,242.7286450214644,51.186956360028624,2.521553809795268,8856.714285714286,500.0,9357.0,0.0,0.2694831473544157,0.2857142857142857,2.142857142857143,3.7142857142857135,3.0,32.75234217100605,36.21737030889352,-0.776958851358125
P11,Joystick,Center,2D,DT500,0,7,100,40,1.8073549209101785,103.57998190108076,32.504779370186014,2.065781755193289,6070.285714285715,500.0,6571.0,0.0,0.3143785961335092,0.4285714285714285,1.1428571428571428,2.2857142857142856,2.2857142857142856,24.179625343431447,28.22913544685826,3.33263135779442
P11,Joystick,Center,2D,DT500,0,7,500,40,3.754887499779624,495.59603661271177,48.12605140781635,3.4979794701132327,7239.857142857143,500.0,7740.571428571428,0.0,0.4519019690460769,0.4285714285714285,0.8571428571428571,1.8571428571428568,1.0,27.6841171036337,46.704056740452,2.7939070060172564
P11,Joystick,Center,2D,DT500,0,7,250,60,2.3692338081615767,253.9803181264589,49.57252220789256,2.6143351019555,4097.285714285715,501.1428571428572,4599.142857142857,0.0,0.5684396382458999,0.1428571428571428,1.2857142857142858,1.4285714285714286,0.2857142857142857,15.69847937873646,26.385353531905903,-14.40822524977861
P11,Joystick,Center,2D,DT500,0,7,500,60,3.222392419290665,492.7836434390435,66.0144589429191,3.081473166332876,10141.57142857143,500.4285714285714,10643.0,0.0,0.2895305051520131,0.1428571428571428,1.8571428571428568,2.4285714285714284,1.5714285714285714,45.891093457449365,59.87831701500303,-13.918498392140098
P11,Horizontal,Rear,1D,DT500,0,7,250,60,2.3692338081615767,244.57142857142856,38.53700100729113,2.877038495464179,3502.714285714286,537.5714285714286,4040.857142857143,0.0,0.7119871833503942,0.0,0.0,0.0,0.0,1.90910027646502e-14,8.999999999999995,8.999999999999995
P11,Horizontal,Rear,1D,DT500,0,7,100,60,1.4150374983804868,107.0,56.93720903187081,1.525699659526592,1670.571428571429,516.7142857142857,2188.0,0.0,0.6973033178823546,0.0,0.0,0.0,0.0,1.2901113906145404e-14,16.0,16.0
P11,Horizontal,Rear,1D,DT500,0,7,500,60,3.222392419290665,514.5714285714286,47.92475197382284,3.5530004273275093,4591.285714285715,522.5714285714286,5114.428571428572,0.0,0.6947013488811085,0.0,0.0,0.0,0.1428571428571428,5.4317073484238113e-14,15.999999999999996,15.999999999999996
P11,Horizontal,Rear,1D,DT500,0,7,250,40,2.857980993313141,265.2857142857143,25.21917668255999,3.525969368320723,4962.571428571428,518.7142857142857,5481.714285714285,0.0,0.6432238501575384,0.5714285714285714,0.0,0.0,0.8571428571428571,3.8696462394283656e-14,15.999999999999996,15.999999999999996
P11,Horizontal,Rear,1D,DT500,0,7,500,40,3.754887499779624,508.4285714285714,22.31018845615566,4.572227304482888,7251.857142857143,520.0,7772.285714285715,0.0,0.5882731891956808,0.4285714285714285,0.0,0.0,0.8571428571428571,6.306664631934623e-14,16.0,16.0
P11,Horizontal,Rear,1D,DT500,0,7,100,40,1.8073549209101785,103.57142857142856,35.85861098051698,1.9591499052171235,2432.428571428572,524.1428571428571,2956.8571428571427,0.0,0.6625784779456887,0.2857142857142857,0.0,0.0,0.4285714285714285,1.7943514772106133e-14,16.0,16.0
P11,Joystick,Rear,2D,DT500,0,7,100,40,1.8073549209101785,98.05048086807236,57.45502308284591,1.436460709938192,4735.142857142857,500.0,5235.428571428572,0.0,0.2743730891062907,0.8571428571428571,1.4285714285714286,2.7142857142857144,2.4285714285714284,19.65423534212769,26.106643031151773,-14.133633307299846
P11,Joystick,Rear,2D,DT500,0,7,250,60,2.3692338081615767,244.5074579653485,44.62857479212104,2.695708769927593,3162.1428571428573,500.0,3663.0,0.0,0.7359292301194632,0.0,0.5714285714285714,1.0,0.1428571428571428,13.437452449743368,25.489981820448342,-21.881003665946643
P11,Joystick,Rear,2D,DT500,0,7,250,40,2.857980993313141,254.7220763956209,45.91066500964852,2.711100903022561,4805.571428571428,500.4285714285714,5306.714285714285,0.0,0.5108812641978606,0.5714285714285714,1.8571428571428568,2.571428571428572,0.7142857142857143,12.59499298265636,18.527312535236025,-12.820942088875256
P11,Joystick,Rear,2D,DT500,0,7,500,40,3.754887499779624,493.8936312232392,17.67608265385551,4.855060365328329,9635.0,500.4285714285714,10136.285714285714,0.0,0.4789782472770852,1.0,3.142857142857143,4.857142857142857,2.857142857142857,23.226477701353208,21.64904011469314,2.8536328959111814
P11,Joystick,Rear,2D,DT500,0,7,500,60,3.222392419290665,479.2599662693838,33.461833658332274,3.937587826928695,5891.714285714285,500.0,6392.714285714285,0.0,0.6159492902299687,0.0,1.1428571428571428,1.5714285714285714,0.0,12.260311082745956,17.427822730150403,13.070668506151929
P11,Joystick,Rear,2D,DT500,0,7,100,60,1.4150374983804868,106.23735501387485,62.957245645993005,1.4262391989707246,3023.1428571428573,500.7142857142857,3524.5714285714284,0.0,0.4046560632617977,0.2857142857142857,0.8571428571428571,1.5714285714285714,1.0,13.020093282086108,18.90424269782139,-14.625279743145253
P8,Vertical,Center,1D,DT500,0,7,500,40,3.754887499779624,508.7142857142857,53.6421828308638,3.390045068673368,5445.857142857143,516.8571428571429,5963.142857142857,0.0,0.5684997240360686,0.7142857142857143,0.0,0.0,1.7142857142857142,4.5021659424688233e-14,11.99999999999999,11.99999999999999
P8,Vertical,Center,1D,DT500,0,7,250,40,2.857980993313141,245.7142857142857,57.90039432695213,2.3905964677738187,3134.428571428572,526.8571428571429,3661.571428571429,0.0,0.6528881149552,0.2857142857142857,0.0,0.0,1.0,3.7846909295310016e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,7,100,40,1.8073549209101785,106.0,22.18223056414909,2.5307199285963007,1240.428571428571,518.4285714285714,1759.7142857142858,0.0,1.438142515032806,0.0,0.0,0.0,1.1428571428571428,1.6511357022876773e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,7,250,60,2.3692338081615767,236.0,86.57155084078305,1.8976542953505395,2591.285714285714,523.0,3114.714285714286,28.57142857142857,0.6092546928153821,0.0,0.0,0.0,1.1428571428571428,3.321560322568117e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,7,500,60,3.222392419290665,489.57142857142856,47.26687142305066,3.5055863185776484,4937.571428571428,523.1428571428571,5461.142857142857,0.0,0.6419144143047907,0.0,0.0,0.0,1.2857142857142858,7.357893144165887e-14,19.0,19.0
P8,Vertical,Center,1D,DT500,0,7,100,60,1.4150374983804868,110.14285714285714,89.6499295319924,1.1561301420312406,1487.571428571429,518.7142857142857,2006.7142857142856,28.57142857142857,0.5761309172220891,0.1428571428571428,0.0,0.0,1.0,1.540032395720117e-14,19.0,19.0
P8,Joystick,Rear,2D,DT500,0,7,250,40,2.857980993313141,239.44742054761545,47.843421906943234,2.586119521031673,6779.857142857143,500.0,7280.142857142857,0.0,0.3552292271976945,0.1428571428571428,1.8571428571428568,3.2857142857142856,1.1428571428571428,19.564024180156828,19.619710638222468,4.536364428105221
P8,Joystick,Rear,2D,DT500,0,7,500,60,3.222392419290665,469.4606403659646,37.96244703063601,3.7405442646380673,6413.142857142857,500.1428571428572,6913.857142857143,0.0,0.541021341249798,0.0,0.8571428571428571,1.5714285714285714,0.1428571428571428,10.693720948429526,16.108326045464164,-1.441998899097759
P8,Joystick,Rear,2D,DT500,0,7,500,40,3.754887499779624,487.8230881606258,41.00205973641117,3.689022492076358,5955.428571428572,500.1428571428572,6456.142857142857,0.0,0.5713972837504593,0.2857142857142857,0.8571428571428571,2.7142857142857144,0.4285714285714285,12.329473903592344,16.746327602712896,-5.768906345612897
P8,Joystick,Rear,2D,DT500,0,7,250,60,2.3692338081615767,238.4465733900877,55.11484861424678,2.4131494332336767,3615.857142857143,500.7142857142857,4117.142857142857,0.0,0.5861223467257369,0.0,0.7142857142857143,2.142857142857143,0.1428571428571428,12.004168244784642,16.46226231692852,3.1974564488784774
P8,Joystick,Rear,2D,DT500,0,7,100,60,1.4150374983804868,105.18189935110443,46.89539977340938,1.697286501213153,1958.571428571429,501.4285714285714,2460.5714285714284,0.0,0.689793631473065,0.0,0.7142857142857143,1.1428571428571428,0.5714285714285714,10.8510234687822,14.472226338811998,0.1366537886781443
P8,Joystick,Rear,2D,DT500,0,7,100,40,1.8073549209101785,97.35705924955133,28.213276275952605,2.15404956964294,2971.5714285714284,500.8571428571428,3473.0,0.0,0.6202273451318571,0.2857142857142857,1.0,1.7142857142857142,0.7142857142857143,9.743597436148423,13.6295996868737,-8.240653533675445
P8,Horizontal,Front,1D,DT500,0,7,100,60,1.4150374983804868,101.42857142857144,76.01144770567176,1.2230428082599831,829.2857142857143,529.7142857142857,1359.2857142857142,0.0,0.8997687501649905,0.0,0.0,0.0,1.1428571428571428,8.981400238638327e-15,1.461300894133977e-14,-1.861550230796681e-15
P8,Horizontal,Front,1D,DT500,0,7,500,40,3.754887499779624,484.57142857142856,24.66484137039561,4.367807260996675,5242.714285714285,513.5714285714286,5756.714285714285,0.0,0.7587326805215456,0.5714285714285714,0.0,0.0,1.5714285714285714,4.5564094461866737e-14,6.999999999999986,6.999999999999986
P8,Horizontal,Front,1D,DT500,0,7,500,60,3.222392419290665,474.8571428571428,61.73460445447192,3.119673560982622,4162.571428571428,524.5714285714286,4687.714285714285,0.0,0.6654999368220379,0.0,0.0,0.0,0.7142857142857143,3.76155464370116e-14,6.99999999999999,6.99999999999999
P8,Horizontal,Front,1D,DT500,0,7,100,40,1.8073549209101785,97.71428571428572,63.5330442290553,1.3436962170099886,1512.7142857142858,514.5714285714286,2027.7142857142856,14.285714285714285,0.6626654585789715,0.2857142857142857,0.0,0.0,1.4285714285714286,1.2557538915523262e-14,6.999999999999996,6.999999999999996
P8,Horizontal,Front,1D,DT500,0,7,250,40,2.857980993313141,261.0,28.33257871927177,3.352194955901667,3106.428571428572,515.1428571428571,3621.857142857143,0.0,0.9255458798292776,0.4285714285714285,0.0,0.0,1.1428571428571428,2.363178341674981e-14,6.999999999999995,6.999999999999995
