Participant,Widget,Location,TaskType,SelectionMethod,Trial,A,W,Ae,dx,PT(ms),ST(ms),MT(ms),Errors,TRE,TAC,MDC,ODC,MV,ME,MO
P10,Vertical,Left,1D,DT500,6,250.0,40.0,264.0,14.000000000000028,2642,526,3168,0,0,0,0,0,2.0423332828281063e-14,8.999999999999966,8.999999999999966
P10,Vertical,Left,1D,DT500,0,500.0,40.0,504.0,4.0,5309,505,5814,0,0,0,0,1,3.860125793220994e-14,8.999999999999932,8.999999999999932
P10,Vertical,Left,1D,DT500,1,500.0,40.0,500.00000000000006,2.9103830456733704e-14,4827,515,5343,0,0,0,0,1,4.474490405138804e-14,9.000000000000087,9.000000000000087
P10,Vertical,Left,1D,DT500,2,500.0,40.0,490.0,-10.000000000000028,6837,515,7353,0,1,0,0,1,5.957014551371274e-14,8.999999999999876,8.999999999999876
P10,Vertical,Left,1D,DT500,3,500.0,40.0,492.0,-8.0,4749,527,5277,0,0,0,0,0,4.2868503625887445e-14,9.000000000000076,9.000000000000076
P10,Vertical,Left,1D,DT500,4,500.0,40.0,488.0,-11.999999999999972,5394,506,5900,0,0,0,0,1,3.921272111963675e-14,8.999999999999934,8.999999999999934
P10,Vertical,Left,1D,DT500,5,500.0,40.0,511.0,10.999999999999972,5495,515,6011,0,0,0,0,0,3.924026061139615e-14,9.00000000000006,9.00000000000006
P10,Vertical,Left,1D,DT500,6,500.0,40.0,500.00000000000006,2.9103830456733704e-14,5690,525,6215,0,0,0,0,1,4.1176364232877046e-14,8.999999999999943,8.999999999999943
P10,Vertical,Left,1D,DT500,0,100.0,60.0,90.0,-10.000000000000004,1461,504,1965,0,0,0,0,0,1.2354941730346841e-14,9.0,9.0
P10,Vertical,Left,1D,DT500,1,100.0,60.0,111.0,11.0,952,517,1470,0,0,0,0,0,1.1089393581381564e-14,9.000000000000007,9.000000000000007
P10,Vertical,Left,1D,DT500,2,100.0,60.0,91.0,-9.000000000000009,1540,524,2065,0,0,0,0,1,1.3319882988773303e-14,9.0,9.0
P10,Vertical,Left,1D,DT500,3,100.0,60.0,99.0,-1.0,1391,513,1905,0,0,0,0,0,1.2558227270271256e-14,9.000000000000002,9.000000000000002
P10,Vertical,Left,1D,DT500,4,100.0,60.0,92.0,-8.000000000000009,1376,532,1909,0,0,0,0,1,1.3176209926266364e-14,9.0,9.0
P10,Vertical,Left,1D,DT500,5,100.0,60.0,113.0,13.0,801,507,1308,0,0,0,0,0,8.826098480675078e-15,9.000000000000014,9.000000000000014
P10,Vertical,Left,1D,DT500,6,100.0,60.0,95.0,-5.0,2073,526,2600,0,0,0,0,1,1.1806975624614902e-14,9.0,9.0
P10,Vertical,Right,1D,DT500,0,250.0,40.0,254.0,4.0,2376,544,2921,0,0,0,0,0,1.9067970239475572e-14,3.0000000000000355,-3.0000000000000355
P10,Vertical,Right,1D,DT500,1,250.0,40.0,241.0,-9.0,2815,530,3345,0,0,0,0,0,2.304636419785718e-14,2.9999999999999702,-2.9999999999999702
P10,Vertical,Right,1D,DT500,2,250.0,40.0,237.0,-13.000000000000014,2965,533,3499,0,0,0,0,1,1.9876634843383992e-14,3.000000000000033,-3.000000000000033
P10,Vertical,Right,1D,DT500,3,250.0,40.0,246.0,-4.0,3029,531,3560,0,0,0,0,0,2.042756730643648e-14,2.9999999999999662,-2.9999999999999662
P10,Vertical,Right,1D,DT500,4,250.0,40.0,241.0,-9.0,3310,518,3828,0,0,0,0,1,2.1631418346542915e-14,3.0000000000000275,-3.0000000000000275
P10,Vertical,Right,1D,DT500,5,250.0,40.0,257.0,7.0,4959,533,5493,0,0,0,0,0,2.185075320671513e-14,2.9999999999999694,-2.9999999999999694
P10,Vertical,Right,1D,DT500,6,250.0,40.0,235.0,-15.0,3613,531,4145,0,0,0,0,1,2.099707519645844e-14,3.0000000000000284,-3.0000000000000284
P10,Vertical,Right,1D,DT500,0,100.0,60.0,85.0,-15.000000000000004,1747,506,2254,0,0,0,0,0,5.845564082729407e-15,3.999999999999985,3.999999999999985
P10,Vertical,Right,1D,DT500,1,100.0,60.0,96.0,-4.0,820,511,1332,0,0,0,0,0,7.066631855989219e-15,4.000000000000015,4.000000000000015
P10,Vertical,Right,1D,DT500,2,100.0,60.0,91.0,-8.999999999999991,2191,505,2697,0,0,0,0,1,8.29342471078081e-15,3.999999999999995,3.999999999999995
P10,Vertical,Right,1D,DT500,3,100.0,60.0,89.0,-11.0,2793,540,3334,0,0,0,0,0,1.080921205196757e-14,4.000000000000001,4.000000000000001
P10,Vertical,Right,1D,DT500,4,100.0,60.0,79.0,-21.0,2897,533,3431,0,0,0,0,0,1.017337969074928e-14,3.999999999999999,3.999999999999999
P10,Vertical,Right,1D,DT500,5,100.0,60.0,112.0,12.0,1091,536,1628,0,0,0,0,0,8.415872916688042e-15,4.000000000000013,4.000000000000013
P10,Vertical,Right,1D,DT500,6,100.0,60.0,73.0,-27.0,1330,502,1832,0,0,0,0,1,9.632744363711804e-15,3.999999999999989,3.999999999999989
P10,Vertical,Right,1D,DT500,0,100.0,40.0,97.0,-2.999999999999991,2221,527,2749,0,0,0,0,2,1.0380452274690191e-14,3.999999999999991,3.999999999999991
P10,Vertical,Right,1D,DT500,1,100.0,40.0,95.0,-5.0,1198,512,1711,0,0,0,0,1,1.0389536428433264e-14,4.000000000000012,4.000000000000012
P10,Vertical,Right,1D,DT500,2,100.0,40.0,112.0,12.0,1862,507,2370,0,1,0,0,1,8.922852901378178e-15,3.999999999999978,3.999999999999978
P10,Vertical,Right,1D,DT500,3,100.0,40.0,96.0,-4.0,1300,540,1841,0,0,0,0,1,1.1821080502167859e-14,4.000000000000012,4.000000000000012
P10,Vertical,Right,1D,DT500,4,100.0,40.0,80.0,-20.0,1139,532,1672,0,0,0,0,1,6.817513043266882e-15,3.999999999999985,3.999999999999985
P10,Vertical,Right,1D,DT500,5,100.0,40.0,94.0,-6.0,2679,506,3185,0,0,0,0,0,9.381663198444132e-15,4.000000000000005,4.000000000000005
P10,Vertical,Right,1D,DT500,6,100.0,40.0,89.0,-11.0,2699,512,3212,0,0,0,0,1,1.0926976435477535e-14,3.999999999999997,3.999999999999997
P10,Vertical,Right,1D,DT500,0,500.0,60.0,494.00000000000006,-5.999999999999971,5089,555,5645,0,0,0,0,0,4.0924244334695056e-14,3.999999999999947,3.999999999999947
P10,Vertical,Right,1D,DT500,1,500.0,60.0,489.0,-10.999999999999972,7394,507,7901,0,0,0,0,1,4.2204337007782505e-14,4.000000000000063,4.000000000000063
P10,Vertical,Right,1D,DT500,2,500.0,60.0,482.0,-18.0,6135,531,6667,0,0,0,0,1,3.9284595173308535e-14,3.999999999999945,3.999999999999945
P10,Vertical,Right,1D,DT500,3,500.0,60.0,502.0,2.0,5261,502,5764,0,0,0,0,0,3.8306000204357046e-14,4.000000000000058,4.000000000000058
P10,Vertical,Right,1D,DT500,4,500.0,60.0,482.0,-18.0,5114,511,5626,0,0,0,0,1,4.072566823548973e-14,3.999999999999938,3.999999999999938
P10,Vertical,Right,1D,DT500,5,500.0,60.0,511.0,11.0,4468,545,5014,0,0,0,0,0,3.9726577632603453e-14,4.000000000000059,4.000000000000059
P10,Vertical,Right,1D,DT500,6,500.0,60.0,495.00000000000006,-4.999999999999971,5895,529,6424,0,0,0,0,3,4.321294512916621e-14,3.999999999999937,3.999999999999937
P10,Vertical,Right,1D,DT500,0,250.0,60.0,241.0,-9.000000000000014,3753,532,4285,0,0,0,0,0,2.2116356035348325e-14,3.99999999999997,3.99999999999997
P10,Vertical,Right,1D,DT500,1,250.0,60.0,239.0,-11.0,2480,509,2989,0,0,0,0,1,2.1504143477265185e-14,4.000000000000028,4.000000000000028
P10,Vertical,Right,1D,DT500,2,250.0,60.0,245.0,-5.000000000000014,3189,504,3693,0,0,0,0,2,1.7901153907890962e-14,3.999999999999962,3.999999999999962
P10,Vertical,Right,1D,DT500,3,250.0,60.0,241.0,-9.000000000000014,2837,508,3346,0,0,0,0,0,2.0896119411229084e-14,4.000000000000028,4.000000000000028
P10,Vertical,Right,1D,DT500,4,250.0,60.0,241.0,-9.000000000000014,3190,533,3723,0,0,0,0,1,1.963224146619241e-14,3.999999999999968,3.999999999999968
P10,Vertical,Right,1D,DT500,5,250.0,60.0,251.0,0.9999999999999856,2662,530,3192,0,0,0,0,0,2.1958166271062222e-14,4.000000000000025,4.000000000000025
P10,Vertical,Right,1D,DT500,6,250.0,60.0,241.0,-9.000000000000014,2004,537,2542,0,0,0,0,1,2.025337842625756e-14,3.99999999999997,3.99999999999997
P10,Vertical,Right,1D,DT500,0,500.0,40.0,514.0,14.0,5939,509,6449,0,0,0,0,2,4.50002260778939e-14,3.99999999999994,3.99999999999994
P10,Vertical,Right,1D,DT500,1,500.0,40.0,502.0,2.0,4694,507,5201,0,0,0,0,0,4.135876999868329e-14,4.000000000000062,4.000000000000062
P10,Vertical,Right,1D,DT500,2,500.0,40.0,496.00000000000006,-3.99999999999997,6610,546,7156,0,1,0,0,3,4.2178086993944616e-14,3.999999999999926,3.999999999999926
P10,Vertical,Right,1D,DT500,3,500.0,40.0,496.00000000000006,-3.99999999999997,5598,509,6108,0,0,0,0,0,4.191400331603779e-14,4.000000000000069,4.000000000000069
P10,Vertical,Right,1D,DT500,4,500.0,40.0,499.0,-1.0,5265,523,5788,0,0,0,0,2,4.246498967063502e-14,3.999999999999937,3.999999999999937
P10,Vertical,Right,1D,DT500,5,500.0,40.0,504.00000000000006,4.000000000000029,4691,510,5201,0,0,0,0,0,4.182419986798744e-14,4.000000000000055,4.000000000000055
P10,Vertical,Right,1D,DT500,6,500.0,40.0,502.0,2.0,4564,545,5109,0,0,0,0,1,4.159322345999305e-14,3.99999999999994,3.99999999999994
P10,Vertical,Center,1D,DT500,0,100.0,40.0,112.0,12.0,968,508,1477,0,0,0,0,1,9.6208093745262e-15,0.999999999999985,0.999999999999985
P10,Vertical,Center,1D,DT500,1,100.0,40.0,99.0,-0.9999999999999908,2014,517,2531,0,0,0,0,0,1.0023139856359822e-14,1.0000000000000124,1.0000000000000124
P10,Vertical,Center,1D,DT500,2,100.0,40.0,97.0,-3.0,1907,502,2409,0,0,0,0,2,8.962501910440793e-15,0.9999999999999876,0.9999999999999876
P10,Vertical,Center,1D,DT500,3,100.0,40.0,117.0,16.99999999999999,1397,518,1915,0,0,0,0,0,1.0046683455905965e-14,1.0000000000000124,1.0000000000000124
P10,Vertical,Center,1D,DT500,4,100.0,40.0,90.0,-10.000000000000004,1646,527,2173,0,0,0,0,1,1.0788416353998424e-14,0.999999999999992,0.999999999999992
P10,Vertical,Center,1D,DT500,5,100.0,40.0,107.0,7.0,1400,520,1920,0,0,0,0,0,9.32015330273007e-15,1.000000000000012,1.000000000000012
P10,Vertical,Center,1D,DT500,6,100.0,40.0,102.0,2.0,1577,528,2106,0,0,0,0,1,1.1034578076031164e-14,0.9999999999999902,0.9999999999999902
P10,Vertical,Center,1D,DT500,0,500.0,40.0,504.00000000000006,4.000000000000029,6456,520,6976,0,0,0,0,2,5.1700392845280813e-14,7.9999999999999,7.9999999999999
P10,Vertical,Center,1D,DT500,1,500.0,40.0,499.0,-1.0,5419,503,5922,0,0,0,0,0,4.194882229204192e-14,8.000000000000078,8.000000000000078
P10,Vertical,Center,1D,DT500,2,500.0,40.0,490.0,-10.000000000000028,5516,523,6040,0,0,0,0,1,4.0350540749896e-14,7.999999999999946,7.999999999999946
P10,Vertical,Center,1D,DT500,3,500.0,40.0,508.0,8.0,5542,533,6075,0,0,0,0,0,4.493889490259602e-14,8.000000000000085,8.000000000000085
P10,Vertical,Center,1D,DT500,4,500.0,40.0,490.0,-10.000000000000028,6097,504,6602,0,0,0,0,1,4.284252690053412e-14,7.999999999999937,7.999999999999937
P10,Vertical,Center,1D,DT500,5,500.0,40.0,506.00000000000006,6.000000000000029,4702,533,5235,0,0,0,0,0,4.294514037442396e-14,8.000000000000075,8.000000000000075
P10,Vertical,Center,1D,DT500,6,500.0,40.0,486.0,-14.0,4922,532,5454,0,0,0,0,1,4.8918235646534056e-14,7.999999999999914,7.999999999999914
P10,Vertical,Center,1D,DT500,0,250.0,60.0,240.0,-10.0,3171,530,3702,0,0,0,0,1,2.3665605884973065e-14,7.999999999999984,7.999999999999984
P10,Vertical,Center,1D,DT500,1,250.0,60.0,267.0,17.0,2215,521,2736,0,0,0,0,0,2.353112175743648e-14,8.00000000000004,8.00000000000004
P10,Vertical,Center,1D,DT500,2,250.0,60.0,238.0,-12.0,2705,515,3220,0,0,0,0,1,2.3355678018533053e-14,7.999999999999972,7.999999999999972
P10,Vertical,Center,1D,DT500,3,250.0,60.0,263.0,13.0,2399,510,2909,0,0,0,0,0,2.2331248265260822e-14,8.000000000000036,8.000000000000036
P10,Vertical,Center,1D,DT500,4,250.0,60.0,232.0,-18.0,3063,502,3566,0,0,0,0,1,2.342561812408505e-14,7.999999999999984,7.999999999999984
P10,Vertical,Center,1D,DT500,5,250.0,60.0,268.0,18.0,2181,514,2696,0,0,0,0,0,2.2405760699117712e-14,8.00000000000004,8.00000000000004
P10,Vertical,Center,1D,DT500,6,250.0,60.0,251.00000000000003,1.0000000000000149,3207,504,3711,0,0,0,0,1,2.4386043831193e-14,7.999999999999986,7.999999999999986
P10,Vertical,Center,1D,DT500,0,250.0,40.0,232.0,-18.0,2797,533,3331,0,0,0,0,1,2.3920243363176315e-14,7.999999999999974,7.999999999999974
P10,Vertical,Center,1D,DT500,1,250.0,40.0,264.0,14.0,4675,532,5208,0,1,0,0,2,3.05596865739723e-14,8.000000000000068,8.000000000000068
P10,Vertical,Center,1D,DT500,2,250.0,40.0,246.0,-4.0,2258,518,2777,0,0,0,0,1,2.4582530088463635e-14,7.999999999999957,7.999999999999957
P10,Vertical,Center,1D,DT500,3,250.0,40.0,239.0,-11.0,3549,510,4060,0,1,0,0,1,3.22154403589529e-14,8.00000000000006,8.00000000000006
P10,Vertical,Center,1D,DT500,4,250.0,40.0,245.0,-5.0,2233,512,2746,0,0,0,0,1,2.34488135574663e-14,7.999999999999957,7.999999999999957
P10,Vertical,Center,1D,DT500,5,250.0,40.0,252.0,2.0,2604,532,3137,0,0,0,0,0,2.4066459418707e-14,8.000000000000039,8.000000000000039
P10,Vertical,Center,1D,DT500,6,250.0,40.0,231.0,-18.999999999999982,2310,532,2843,0,0,0,0,1,2.4890633544087923e-14,7.999999999999957,7.999999999999957
P10,Vertical,Center,1D,DT500,0,500.0,60.0,499.0,-1.0,6026,537,6563,0,0,0,0,2,4.2001801443361786e-14,7.999999999999921,7.999999999999921
P10,Vertical,Center,1D,DT500,1,500.0,60.0,486.0,-14.0,4322,511,4834,0,0,0,0,0,3.991523170928677e-14,8.000000000000075,8.000000000000075
P10,Vertical,Center,1D,DT500,2,500.0,60.0,483.0,-17.00000000000003,6092,526,6619,0,0,0,0,1,4.0214504531301716e-14,7.999999999999947,7.999999999999947
P10,Vertical,Center,1D,DT500,3,500.0,60.0,510.0,9.999999999999972,5379,504,5884,0,0,0,0,0,3.913908560669778e-14,8.000000000000068,8.000000000000068
P10,Vertical,Center,1D,DT500,4,500.0,60.0,472.0,-28.00000000000003,6291,504,6796,0,0,0,0,2,4.3278301694453663e-14,7.999999999999932,7.999999999999932
P10,Vertical,Center,1D,DT500,5,500.0,60.0,513.0,13.0,4266,523,4789,0,0,0,0,0,3.991960369534428e-14,8.000000000000073,8.000000000000073
P10,Vertical,Center,1D,DT500,6,500.0,60.0,490.0,-10.000000000000028,6209,539,6748,0,0,0,0,1,4.244433051968498e-14,7.999999999999952,7.999999999999952
P10,Vertical,Center,1D,DT500,0,100.0,60.0,67.0,-33.00000000000001,1326,509,1835,1,0,0,0,1,9.53172007927218e-15,7.999999999999997,7.999999999999997
P10,Vertical,Center,1D,DT500,1,100.0,60.0,117.0,17.0,389,528,918,0,0,0,0,0,7.105427357601002e-15,8.00000000000002,8.00000000000002
P10,Vertical,Center,1D,DT500,2,100.0,60.0,85.0,-15.0,2539,512,3052,0,0,0,0,2,1.2093506975163344e-14,8.000000000000002,8.000000000000002
P10,Vertical,Center,1D,DT500,3,100.0,60.0,86.0,-14.0,909,522,1432,0,0,0,0,0,7.999086481254793e-15,8.000000000000009,8.000000000000009
P10,Vertical,Center,1D,DT500,4,100.0,60.0,94.0,-6.0,2916,524,3440,0,1,0,0,3,8.410921186263968e-15,7.999999999999994,7.999999999999994
P10,Vertical,Center,1D,DT500,5,100.0,60.0,121.0,20.99999999999999,931,507,1439,0,0,0,0,0,1.0476558053614294e-14,8.000000000000014,8.000000000000014
P10,Vertical,Center,1D,DT500,6,100.0,60.0,75.0,-25.000000000000004,4227,527,4755,0,1,0,0,3,1.1137775119691248e-14,8.0,8.0
P3,Joystick,Front,2D,DT500,0,250.0,60.0,249.23097820413705,5.499000158681087,4385,500,4885,0,0,1,2,0,23.266567219208817,43.40022584311247,-42.809658249825496
P3,Joystick,Front,2D,DT500,1,250.0,60.0,243.7826266362024,0.050648590746481,3404,500,3904,0,0,2,1,0,7.365655389993369,7.095578164169387,-4.32079562695301
P3,Joystick,Front,2D,DT500,2,250.0,60.0,243.698260201001,-0.0337178444549429,4122,500,4622,0,0,1,1,0,12.355839338886254,10.95265581024554,4.56841426049818
P3,Joystick,Front,2D,DT500,3,250.0,60.0,250.865989022728,7.134010977272049,4692,500,5193,0,0,1,1,2,25.260416688788744,25.875,18.047413793103445
P3,Joystick,Front,2D,DT500,4,250.0,60.0,227.7200273267564,-16.011950718699534,12023,500,12523,0,1,2,5,4,46.44916050224267,50.5314059877562,41.801627557044206
P3,Joystick,Front,2D,DT500,5,250.0,60.0,267.3264633954494,23.59448534999347,12324,500,12824,0,0,1,2,3,41.24963156043486,39.18221791285076,-20.754558666805405
P3,Joystick,Front,2D,DT500,6,250.0,60.0,240.08679892579835,-3.645179119657572,3633,500,4133,0,0,2,2,0,17.74662451658511,17.12283576193359,9.934351883409809
P3,Joystick,Front,2D,DT500,0,500.0,40.0,493.830658767451,6.366702676539151,5189,500,5689,0,0,0,1,0,9.576185225048528,21.12589487727545,-21.12589487727545
P3,Joystick,Front,2D,DT500,1,500.0,40.0,471.9780082259365,-15.485947864975335,12183,500,12683,0,0,3,4,2,53.08303613533226,41.199045873139774,30.08899780859315
P3,Joystick,Front,2D,DT500,2,500.0,40.0,471.3141520118703,-16.149804079041516,7248,500,7748,0,0,0,3,1,25.749066660752217,35.06052401729742,-34.8734129801303
P3,Joystick,Front,2D,DT500,3,500.0,40.0,503.7319780454559,16.268021954544132,5298,501,5800,0,0,0,0,0,4.7416178195322997e-14,6.000000000000007,-6.000000000000007
P3,Joystick,Front,2D,DT500,4,500.0,40.0,474.7588175554713,-12.70513853544056,11755,500,12256,0,1,1,2,3,67.50920886051088,93.33552513454876,88.80028322154736
P3,Joystick,Front,2D,DT500,5,500.0,40.0,507.44716658512704,19.9832104942152,16473,500,16973,0,0,0,4,3,97.77464583023934,181.7846959106656,-181.7846959106656
P3,Joystick,Front,2D,DT500,6,500.0,40.0,490.5792491663002,3.11529307538843,15292,500,15792,0,0,3,6,3,23.36802037406131,21.00203926281933,12.367344438369456
P3,Joystick,Front,2D,DT500,0,500.0,60.0,499.8499145932551,12.385958502343206,5796,500,6296,0,0,2,2,0,28.413635122116432,27.56437153705891,-12.25991809240257
P3,Joystick,Front,2D,DT500,1,500.0,60.0,474.6500629551376,-12.813893135774189,13392,500,13892,0,0,2,6,4,41.14581758051149,36.253463813211496,-3.4456803567164744
P3,Joystick,Front,2D,DT500,2,500.0,60.0,510.0912803947842,22.627324303872385,11190,500,11690,0,0,7,7,3,24.072497910748147,24.294567091746945,-18.07961709139888
P3,Joystick,Front,2D,DT500,3,500.0,60.0,494.7319780454559,7.268021954544115,6161,500,6661,0,0,2,1,0,8.431889859257547,7.104693140794224,2.967509025270712
P3,Joystick,Front,2D,DT500,4,500.0,60.0,492.3133754581774,4.84941936726555,9014,500,9514,0,0,1,4,1,44.43346300355559,66.80586629244063,66.55887991165248
P3,Joystick,Front,2D,DT500,5,500.0,60.0,502.94415013266354,15.480194041751693,6610,500,7110,0,0,1,3,0,15.034094034609776,34.595950205700866,-34.11028126511742
P3,Joystick,Front,2D,DT500,6,500.0,60.0,483.0871909791585,-4.376765111753301,5274,500,5774,0,0,0,4,0,14.011554630352403,14.096080322268502,-12.855926841603894
P3,Joystick,Front,2D,DT500,0,100.0,40.0,91.134158686952,-6.358632531230392,14838,500,15339,0,3,2,9,8,34.265192223294065,28.97130824922697,-1.6694997101903009
P3,Joystick,Front,2D,DT500,1,100.0,40.0,82.30588783174576,-15.18690338643665,11098,500,11599,0,0,3,5,6,51.79126394030212,42.4614776816356,-16.07023594675878
P3,Joystick,Front,2D,DT500,2,100.0,40.0,111.8164820357032,14.3236908175208,2040,500,2541,0,0,2,1,0,10.183180868342722,10.643530107990223,-7.988500528738165
P3,Joystick,Front,2D,DT500,3,100.0,40.0,77.74639560909117,-19.746395609091216,9064,500,9564,0,0,3,3,3,40.39089932926026,34.074585635359114,-16.42265193370166
P3,Joystick,Front,2D,DT500,4,100.0,40.0,95.4330354651231,-2.059755753059332,14637,500,15137,0,1,3,4,7,64.83780243718715,62.93385209101388,50.11286677881186
P3,Joystick,Front,2D,DT500,5,100.0,40.0,95.6167768748592,-1.8760143433232763,2882,500,3382,0,0,1,1,0,5.591165070131922,6.939217746262233,-6.118136959418234
P3,Joystick,Front,2D,DT500,6,100.0,40.0,94.89619357807965,-2.596597640102793,4786,500,5286,0,0,1,2,1,16.003939761574625,15.451574168049929,9.704259831216358
P3,Joystick,Front,2D,DT500,0,250.0,40.0,231.01471298299523,-12.717265062460688,12761,503,13264,0,1,1,5,4,26.61340973484145,21.86402948806107,-3.7421663870683415
P3,Joystick,Front,2D,DT500,1,250.0,40.0,230.66958695601213,-13.062391089443816,13230,500,13730,0,0,3,7,4,28.09132945306514,24.778890554576734,-10.190673075070931
P3,Joystick,Front,2D,DT500,2,250.0,40.0,252.97582567080627,9.243847625350313,4649,500,5149,0,0,1,1,1,18.92121816683001,35.464689047695465,35.21923938018985
P3,Joystick,Front,2D,DT500,3,250.0,40.0,249.865989022728,6.134010977272062,18314,501,18815,0,3,2,4,5,22.924286614547608,21.626543209876544,9.830246913580243
P3,Joystick,Front,2D,DT500,4,250.0,40.0,241.8676524224141,-1.8643256230418628,8000,500,8500,0,0,2,2,3,58.80358079557954,55.83468336655464,49.993924077234034
P3,Joystick,Front,2D,DT500,5,250.0,40.0,243.7131772407992,-0.0188008046567578,5605,500,6106,0,0,2,3,2,31.02691195686771,25.79419533644468,-13.885662227624126
P3,Joystick,Front,2D,DT500,6,250.0,40.0,253.9583106303002,10.226332584844275,23594,500,24094,0,1,6,10,8,35.74576528204004,40.01550363059524,-30.89806115439068
P3,Joystick,Front,2D,DT500,0,100.0,60.0,116.73681693274916,19.244025714566742,6335,500,6835,0,1,1,6,5,26.43700732830698,33.269893129547235,26.20522492682656
P3,Joystick,Front,2D,DT500,1,100.0,60.0,114.59864660952596,17.105855391343546,1154,501,1655,0,0,2,1,0,19.93092843773737,19.14919597317525,-10.71699483662725
P3,Joystick,Front,2D,DT500,2,100.0,60.0,98.29968334372428,0.8068921255418897,3036,500,3536,0,1,1,2,1,10.765064369134452,20.068252423468376,-18.80262284990416
P3,Joystick,Front,2D,DT500,3,100.0,60.0,101.74639560909117,4.253604390908767,2883,501,3384,0,0,3,2,1,21.385305748906823,20.08988764044944,13.955056179775282
P3,Joystick,Front,2D,DT500,4,100.0,60.0,109.51425778144616,12.02146656326373,8534,500,9034,0,0,4,4,6,37.0448699859094,33.87312107322995,5.471268352973381
P3,Joystick,Front,2D,DT500,5,100.0,60.0,102.83135573883769,5.338564520655193,3543,518,4062,0,0,0,3,2,18.197470092909786,35.74220377609058,-35.74220377609058
P3,Joystick,Front,2D,DT500,6,100.0,60.0,79.56307012122372,-17.929721096958712,8541,500,9041,0,2,1,7,5,38.56311856600005,41.70506737258107,39.42317289362783
P3,Vertical,Right,1D,DT500,0,100.0,40.0,107.0,7.0,786,511,1298,0,0,0,0,1,1.0226268594431368e-14,1.000000000000014,-1.000000000000014
P3,Vertical,Right,1D,DT500,1,100.0,40.0,107.0,7.0,1004,502,1506,0,0,0,0,1,9.117905244023708e-15,0.9999999999999856,-0.9999999999999856
P3,Vertical,Right,1D,DT500,2,100.0,40.0,95.0,-5.0,1013,506,1519,0,0,0,0,1,8.638464684391837e-15,1.0000000000000129,-1.0000000000000129
P3,Vertical,Right,1D,DT500,3,100.0,40.0,112.0,12.0,1278,518,1796,0,0,0,0,0,7.678461961240276e-15,0.999999999999986,-0.999999999999986
P3,Vertical,Right,1D,DT500,4,100.0,40.0,105.0,5.000000000000009,1172,510,1682,0,0,0,0,1,1.034019342024734e-14,1.0000000000000124,-1.0000000000000124
P3,Vertical,Right,1D,DT500,5,100.0,40.0,101.0,1.000000000000009,1008,508,1517,0,0,0,0,1,8.953297327924731e-15,0.9999999999999862,-0.9999999999999862
P3,Vertical,Right,1D,DT500,6,100.0,40.0,81.0,-19.0,954,501,1456,0,0,0,0,1,7.970772136868982e-15,1.000000000000013,-1.000000000000013
P3,Vertical,Right,1D,DT500,0,250.0,40.0,232.0,-18.0,4180,513,4693,0,0,0,0,2,2.936387416074699e-14,6.0,6.0
P3,Vertical,Right,1D,DT500,1,250.0,40.0,237.0,-12.999999999999986,5860,521,6381,0,1,0,0,3,3.13586657276631e-14,6.00000000000001,6.00000000000001
P3,Vertical,Right,1D,DT500,2,250.0,40.0,259.0,8.999999999999972,6172,519,6691,0,2,0,0,4,4.2768860401580335e-14,5.9999999999999964,5.9999999999999964
P3,Vertical,Right,1D,DT500,3,250.0,40.0,263.0,13.0,3173,508,3682,0,0,0,0,0,2.4613174555526696e-14,6.000000000000017,6.000000000000017
P3,Vertical,Right,1D,DT500,4,250.0,40.0,236.0,-14.0,2811,523,3334,0,0,0,0,1,2.1766158954183702e-14,5.999999999999979,5.999999999999979
P3,Vertical,Right,1D,DT500,5,250.0,40.0,240.0,-9.999999999999986,1910,531,2442,0,0,0,0,1,2.4190656191917723e-14,6.000000000000051,6.000000000000051
P3,Vertical,Right,1D,DT500,6,250.0,40.0,245.0,-5.0,2493,515,3009,0,0,0,0,1,1.9621820770045853e-14,5.99999999999996,5.99999999999996
P3,Vertical,Right,1D,DT500,0,100.0,60.0,83.0,-17.0,2632,521,3154,0,0,0,0,2,1.2898027988019056e-14,6.000000000000001,6.000000000000001
P3,Vertical,Right,1D,DT500,1,100.0,60.0,88.0,-12.000000000000004,2385,506,2891,0,0,0,0,0,1.1882602462139592e-14,6.000000000000001,6.000000000000001
P3,Vertical,Right,1D,DT500,2,100.0,60.0,118.0,18.00000000000001,4062,506,4569,0,0,0,0,1,1.1952361835847516e-14,5.999999999999999,5.999999999999999
P3,Vertical,Right,1D,DT500,3,100.0,60.0,122.0,21.99999999999999,1295,512,1807,0,0,0,0,0,1.3386137926702479e-14,6.000000000000002,6.000000000000002
P3,Vertical,Right,1D,DT500,4,100.0,60.0,99.0,-1.0,3447,527,3975,0,1,0,0,4,1.3876633127832162e-14,6.000000000000002,6.000000000000002
P3,Vertical,Right,1D,DT500,5,100.0,60.0,103.0,3.0,1179,508,1687,0,0,0,0,0,1.3921503575980491e-14,6.0,6.0
P3,Vertical,Right,1D,DT500,6,100.0,60.0,74.0,-26.0,737,501,1239,0,0,0,0,1,8.583859424993353e-15,5.999999999999991,5.999999999999991
P3,Vertical,Right,1D,DT500,0,500.0,40.0,501.00000000000006,1.000000000000029,5209,517,5726,0,0,0,0,1,4.1950462166115085e-14,5.99999999999992,5.99999999999992
P3,Vertical,Right,1D,DT500,1,500.0,40.0,519.0,19.000000000000057,7471,515,7986,0,1,0,0,2,3.656450305336545e-14,6.000000000000076,6.000000000000076
